id,type,source,date upload,seq technology,r number,read length,error rate,mutation rate,group,complex id,species,subspecies,strain id,lineage,assembly name, assembly_version,assembly_level,genome_representation,contig_count ,scaffold_count,sequence_length,uploaded_by,data_owner,notes
88d6f896-b2df-460e-9eea-02bcc3695da2,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
88b12257-5f0a-4cc1-beac-49ca7db8aeb5,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8886adee-a76b-469f-8777-dc77ab791630,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
88707f64-94de-4f9a-aa3f-49b505169734,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
88686fbe-2dcb-44ea-bf60-74346a1f50d0,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
88643e04-1516-4788-911b-9931a02d60d9,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
885eb5fe-1eb4-439c-9267-a7495a868c97,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8851a0c5-ab04-4cbc-8ddf-e15072d5f999,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8849302f-aa5f-485b-8a79-532b70cafd3e,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
881df6a2-ee1b-4496-b502-ffb2e086333c,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8811884b-1bbd-4e78-b4f4-0539d40c3870,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
880e16cd-48d5-466b-ba1f-d39282364474,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
880c6a30-ad00-4550-836a-1e837c82bdba,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
87fd8a27-d20a-4510-85ff-f6f7391bcf1e,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
87bd4550-e3b1-4788-8ca5-99b36b8abcde,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
87b515bf-b95c-4d52-a588-50714cf7d3de,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
87a7b28d-045f-460b-b1c7-0e723a8f8a4a,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
879c1496-dacb-4c88-800e-68b764a8ae04,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
879689f6-32ef-4287-a952-4c3b7fbf1d7e,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
878a752b-c6cb-4cc5-9e4f-1add7114ef08,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
87852dd4-89b4-4bc8-8a2c-802ae26f4588,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
87799bae-21f0-42da-8038-13f51f6b618f,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
87786436-8337-4822-bff5-b635d5220fd2,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
876ca406-bae4-4baf-86be-416d169a8a7d,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
87609b66-a143-4260-8159-f61a2d87dfb4,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8760525e-1a58-452b-acd2-8ce292e9961e,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8735072d-63c6-4fc1-ae35-f86978beffd6,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,Walker T,
871e95de-e53b-4240-b06e-785639e1f2ec,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
870d325a-6e48-4b93-85a7-d4e35852c93a,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8707bb2e-d7a9-40e7-b986-438d84d7d62b,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
87048c8f-d970-4625-a7ce-cd1abd07239d,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
86fdfb38-b016-4746-92d5-940f038ae191,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
86ea8720-1e50-4e60-9139-2c045bd3d9bf,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
86e1ff2a-8242-4dce-8bdb-f1a01f1a95d2,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
86db344c-69dd-481d-be06-6f5cd8fb7332,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
86da4c27-b5ed-4f2a-8593-d95c64cf9c4c,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
86d82ece-f86e-48fc-8a41-14a0981f0860,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
86d3f5e1-ff31-49a2-adc5-873d9f6c50ac,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
86cadc9e-c675-4fd1-9217-d96ad02bbdf6,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,Walker T,
86a4b7b7-25e5-4eed-b4a3-05a85521c87e,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8699cbcf-12d6-4839-a3e1-f34a2d0fadfe,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
868c5114-6bf6-4e9c-98f2-f3b5e09d9da9,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8667eca5-ba7f-4aa2-8df0-4e1f36689b49,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
865212a7-fc8f-4cae-a40c-fd01faef8e31,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
864e4ca4-a27d-4628-804b-54df29816d82,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8630d9aa-182c-4445-96b6-700f80359de9,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8624499e-5736-4b57-9fb6-87a711f3e94a,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
86105ac8-0871-460d-bd6b-b374cc8a35b4,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
860e00cb-b9d9-4183-8b77-e28f0598ee64,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
860772e4-05ed-42d5-b812-6b0dfe4cbc5a,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
85fdc3cc-cd5e-43c6-ac94-166aff785d86,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
85f34d75-4051-49e1-9b6e-984604098b0c,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
85e1dd18-db9a-41c1-bcc7-946fe99848b7,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
85cbfd10-ecf9-4c60-8d68-dace541ee45f,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
85c8c8a6-7978-4064-82a8-f6c0ec6460f8,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
859c15dc-16fb-4668-887f-796e85792a67,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8572a0be-3b96-4747-9de8-f3de32abe54e,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
856e3406-77c4-40ec-8e53-a0595cd68596,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
855eb9c2-841e-4fb4-bda1-9cc636cb82eb,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
85442957-2423-4e1f-bfee-cf1a6af9aa10,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
853e738b-dec4-41f4-989a-2a3519a4b76b,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
853d2192-5631-4a91-8608-e6b4eaf6534a,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
853394a6-02ea-4498-980b-0d18ea496591,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
85336675-0fe6-4294-b1b2-213fcaa3dd45,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8531ceaf-3e9b-4b70-ab65-5dca46864e84,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8524465a-5d6b-4fe1-aa96-809ccd7c7272,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
85118b42-4d7b-4999-bb1a-77ac2e5b7bbe,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8502afa4-1f1b-4a62-91d9-5c413b493e47,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,Walker T,
84fb98cf-153d-489d-a8b7-505c477a6278,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
84e81ca3-55c4-4431-a9ec-20ee0ee02161,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
84d9ceec-c813-4651-a409-fe108f831029,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
84c2151d-9797-424b-99c0-149b43d2b9c3,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
84c12c01-4d3a-4677-ab7a-d6085f174998,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
84afcbf7-b75c-4de2-9beb-0917f3f0c388,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
84a6f713-687b-4eae-8286-bc3b39dac592,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
849caec5-b2da-4190-af26-da035e3cfbef,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8490c25d-4de6-4b0d-bbe9-c1cb68d6596d,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8483a998-ddc7-49e0-a75d-ceaa03f1e2b6,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
84813a9d-ac6c-44b3-9796-ebdf9a7f6665,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
847d940d-113f-4418-a816-b22c4afc5bec,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
84702116-5dd8-489b-a305-2fedff2a2e35,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
846fa568-33f2-48d6-837d-0f904a6caf16,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
846d5c70-cfd9-4c18-8cf0-b9a9b4c2b6f2,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8468e200-2b5d-4848-a7ea-28137f357e6e,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8443702f-5d94-4a54-9385-e58d77f96d13,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
842b2001-3db7-4198-aa5a-93224dce0bae,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
841698d5-f930-44c0-8dab-7c061e2dabfc,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
840cfaef-97fc-4229-88b4-73de125e7e0e,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
840c6df3-8ce6-4ec6-ad44-94a78e22702f,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
83fd04d8-9751-42a7-8704-079f4228e4af,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
83c1726e-0d5d-4446-9da4-2cf3a8157173,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
839a0e14-1e98-489a-b2fa-23800f5ae899,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,Walker T,
838d63d0-ce7a-4563-aa8b-e037c6aa99d5,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
838bf35d-ca53-496b-805d-3d1c05d413cd,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
838b0212-10e9-4865-8604-27666cff9a11,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8383f2b3-f051-413e-ae19-8ffc629b3d37,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8375632b-4958-4a39-9122-667a6defc246,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8369e35a-8a1b-479f-ac50-d2314b38b718,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
834ebcba-a117-4255-b3b0-df9a756791c7,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
834afd29-d4c3-47c2-a34b-65f526fc3245,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8312b185-1786-4a3b-8a14-fc47d8cdd864,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
83061e72-db32-4285-b221-15a90aa6bd08,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8301b6fb-bc7e-49d4-8fb5-7e0fe4b5c7d4,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
82fed3fa-9bf4-44ce-9fd6-de5082b95242,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
82f5bcf6-3d8a-459f-af25-70b94269fa75,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
82eebcaa-dc77-4ccb-afd3-d230389c1032,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
82b5a22f-92dc-4f1a-be77-aa946d484db6,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
82b1fab4-5de0-4f16-995f-3b722c6044b6,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
82aca5a1-7bba-4b0d-8ba1-97f1cb81e08f,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
82a199be-0fec-4910-8733-c47ebadf831a,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
829c231b-b8ba-4f24-8529-4d034766ad4d,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
82821d14-48ab-43b5-bcf1-5c1bd6929dcd,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
827cf5c5-9a32-4617-bfd6-1de2e17fd9df,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
82746cee-da55-4a77-ae42-442e81647161,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8268d4f9-a8c7-4eae-86cd-7ff0fc2976f2,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
825dbf8e-9c1e-4408-a7d6-1c0a9499e8de,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8251f748-3336-484c-8c31-1ec345fbcfc5,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
82502be4-b509-4754-96af-732ada434c69,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
82494cc4-2e02-4553-a9f5-df51336e0d12,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
824428c2-d07d-45d7-8be8-cecbaffa2896,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
823b8f7c-21dd-4a0d-86bf-1c68e6592a61,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
823a84b8-282a-4083-bfcb-fafff2755949,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
82267509-06a9-43f7-b0d1-120b39a052c2,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
81f4d488-e7a8-47bb-8543-f9135c369d1c,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
81f0a428-536a-46bb-ad5f-14ec16dee7c1,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
81eb5c89-5c77-4b20-aa7e-812a06439b98,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
81e4a252-457c-4a9c-8d2d-0c26245f2ba6,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
81e0e79b-7cb3-4dc7-aca1-5b02edfe658c,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
81d96f7b-d462-40db-a5aa-a88913509a69,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
81a836a2-bfa8-4dc8-89f3-beb880aa41dc,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
81987442-adce-4236-b819-16f5bd73abe8,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
818f09e8-4644-4df5-b258-f8d2e6aad2c3,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
817fbdc3-56b3-4409-9e90-a35e93627082,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
817deeea-bc6b-47d6-9643-37c64e54c29c,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
81734c32-3f33-4048-8714-8649def0aaae,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
81602fa8-90be-46ec-ba30-e481abe909db,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,Walker T,
8156bd00-eabd-44e2-a5aa-19c41892b2b8,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
813dfcff-9214-4f3a-bf70-5c19f1660282,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
810cc0e8-d1ad-45f6-984c-2b4dd3654611,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
810b6c4e-1508-4f33-95f7-4f37333fbe24,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
80f8f804-878e-4cf3-ab75-bf97aa4e5b07,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
80bc8fa4-fc74-4f4e-85a9-6a9912829eb4,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
80bb9eda-cd79-43d5-b0d5-3b70edaaa628,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
80a537eb-b335-4c97-93d6-4b31f6ce069e,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
80a357cf-64c3-439c-be81-f4b5ab60307d,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
80a18c94-8200-4407-929d-b69696d65dbf,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
80936503-eb28-4f7a-81a4-bc276aef93fa,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
808fb828-a2f9-4efd-a309-287180b892fd,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
808eb1e4-73e6-4cf8-9a08-b20f4e34e4c1,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
805a9ef7-0500-444e-92f0-96d264d92990,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
803cbdf5-00f4-4c4a-bc47-0530a7d764c3,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
80388ad1-4847-4e56-b72e-49b3704fc24e,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
803739cd-298c-4394-b25c-35ec2096d2c4,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
801439f2-aee7-4276-a795-8bcae7a01e82,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
8011a064-7755-4838-8e31-8dbc2c15ffcb,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7ff39941-44cd-4983-91c6-76e6d45dc6f1,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7fe87146-7a0f-42ff-9444-a35370c2a29e,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7fe354ba-5b76-43d8-a0df-03b568b5399f,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7fd1b440-4aef-4642-95cb-1a13a1d2edf0,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,Walker T,
7fca4811-893a-4965-a4b3-d59f3b88945a,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7fc515fd-b573-4e75-8e02-fe88809dca9a,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7fb856b4-47c1-4625-9787-aca9bbc192c0,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7fa21540-74d2-42f1-8f5e-7c7c8b6176e5,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7f9d9203-82d3-442f-a526-e120c6f8b713,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7f9a9e70-ac70-41d1-8374-93e37f05bd0f,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7f76fa91-de59-451a-816c-364ac910f773,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7f62f6c3-3de9-43b1-aa3a-8364b32951f8,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7f62cad1-30c4-43e7-8eea-47d95396a41e,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
7f626e5e-dc6c-48c1-b2a9-a00f03b9fb30,Clinical,COMPASS,24/05/2023 16:00,Illumina,,,,,,,,,,,,,,,,,,Swann Jeremy,,
